Row ID,Order Date,Ship Date,Order ID,Customer ID,Customer Name,Region,Country,State,City,Segment,Category,Sub-Category,Product ID,Product Name,Quantity,Payment Mode,Ship Mode,Sales,Profit,Returns
3950,18-11-2019,22-11-2019,CA-2019-119963,SN-20710,Steve Nguyen,Central,United States,Texas,Pasadena,Home Office,Office Supplies,Paper,OFF-PA-10001970,Xerox 1881,2,Online,Standard Class,19.648,6.6312,0
5191,14-11-2020,18-11-2020,US-2020-136679,XP-21865,Xylona Preis,Central,United States,Texas,Pasadena,Consumer,Office Supplies,Art,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2,Online,Standard Class,159.04,4.504,1
7326,10-11-2020,17-11-2020,US-2020-128447,MC-17845,Michael Chen,West,United States,Washington,Pasco,Consumer,Office Supplies,Appliances,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",5,COD,Standard Class,412.8,112.224,0
7327,10-11-2020,17-11-2020,US-2020-128447,MC-17845,Michael Chen,West,United States,Washington,Pasco,Consumer,Office Supplies,Binders,OFF-BI-10001543,GBC VeloBinder Manual Binding System,1,Online,Standard Class,112.792,10.0772,0
2443,22-05-2019,27-05-2019,CA-2019-146934,AF-10870,Art Ferguson,East,United States,New Jersey,Passaic,Consumer,Office Supplies,Appliances,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,4,Cards,Standard Class,662.84,172.3384,0
2445,22-05-2019,27-05-2019,CA-2019-146934,AF-10870,Art Ferguson,East,United States,New Jersey,Passaic,Consumer,Office Supplies,Envelopes,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,6,Online,Standard Class,26.88,12.9024,0
6752,28-06-2019,30-06-2019,CA-2019-154767,BP-11155,Becky Pak,East,United States,New Jersey,Paterson,Consumer,Office Supplies,Appliances,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,2,Cards,Second Class,8.74,2.2724,0
6754,28-06-2019,30-06-2019,CA-2019-154767,BP-11155,Becky Pak,East,United States,New Jersey,Paterson,Consumer,Office Supplies,Binders,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,2,Cards,Second Class,7.96,3.7412,0
6753,28-06-2019,30-06-2019,CA-2019-154767,BP-11155,Becky Pak,East,United States,New Jersey,Paterson,Consumer,Office Supplies,Paper,OFF-PA-10003039,Xerox 1960,2,Cards,Second Class,61.96,27.882,0
6755,28-06-2019,30-06-2019,CA-2019-154767,BP-11155,Becky Pak,East,United States,New Jersey,Paterson,Consumer,Office Supplies,Appliances,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",4,Online,Second Class,275.24,121.1056,0
1968,21-12-2020,28-12-2020,CA-2020-165841,DB-13210,Dean Braden,East,United States,New Jersey,Paterson,Consumer,Office Supplies,Supplies,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",5,Cards,Standard Class,383.5,20.155,0
1969,21-12-2020,28-12-2020,CA-2020-165841,DB-13210,Dean Braden,East,United States,New Jersey,Paterson,Consumer,Office Supplies,Paper,OFF-PA-10001144,Xerox 1913,3,COD,Standard Class,337.44,79.8912,0
9488,11-12-2020,13-12-2020,US-2020-125213,NB-18655,Nona Balk,East,United States,New Jersey,Paterson,Corporate,Office Supplies,Fasteners,OFF-FA-10001561,Stockwell Push Pins,3,Cards,First Class,291.54,2.1582,0
3212,22-09-2020,27-09-2020,US-2020-108245,SH-19975,Sally Hughsby,Central,United States,Texas,Pearland,Corporate,Office Supplies,Binders,OFF-BI-10000773,Insertable Tab Post Binder Dividers,7,COD,Standard Class,112.228,-18.5262,0
3211,22-09-2020,27-09-2020,US-2020-108245,SH-19975,Sally Hughsby,Central,United States,Texas,Pearland,Corporate,Office Supplies,Envelopes,OFF-EN-10001415,Staple envelope,3,COD,Standard Class,102.392,5.022,0
4666,22-09-2019,26-09-2019,CA-2019-116232,AC-10450,Amy Cox,South,United States,Florida,Pembroke Pines,Consumer,Office Supplies,Labels,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",2,Cards,Standard Class,16.56,5.796,0
4665,22-09-2019,26-09-2019,CA-2019-116232,AC-10450,Amy Cox,South,United States,Florida,Pembroke Pines,Consumer,Office Supplies,Binders,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,9,Online,Standard Class,7.506,-6.0048,0
6481,03-06-2020,10-06-2020,CA-2020-140872,NR-18550,Nick Radford,South,United States,Florida,Pembroke Pines,Consumer,Office Supplies,Appliances,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",7,COD,Standard Class,125.472,1.8354,0
6477,03-06-2020,10-06-2020,CA-2020-140872,NR-18550,Nick Radford,South,United States,Florida,Pembroke Pines,Consumer,Office Supplies,Appliances,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2,COD,Standard Class,111.2,0.585,0
6476,03-06-2020,10-06-2020,CA-2020-140872,NR-18550,Nick Radford,South,United States,Florida,Pembroke Pines,Consumer,Office Supplies,Binders,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,3,COD,Standard Class,93.554,-3.4914,0
6479,03-06-2020,10-06-2020,CA-2020-140872,NR-18550,Nick Radford,South,United States,Florida,Pembroke Pines,Consumer,Office Supplies,Paper,OFF-PA-10000809,Xerox 206,3,Online,Standard Class,101.552,5.4432,0
4755,03-02-2020,08-02-2020,CA-2020-126354,SC-20380,Shahid Collister,South,United States,Florida,Pembroke Pines,Consumer,Office Supplies,Binders,OFF-BI-10000301,GBC Instant Report Kit,2,Cards,Standard Class,118.882,-2.588,0
4756,03-02-2020,08-02-2020,CA-2020-126354,SC-20380,Shahid Collister,South,United States,Florida,Pembroke Pines,Consumer,Office Supplies,Paper,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,3,COD,Standard Class,134.296,40.3536,0
4879,29-07-2019,31-07-2019,US-2019-131891,PW-19240,Pierre Wener,South,United States,Florida,Pensacola,Consumer,Office Supplies,Binders,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",3,Cards,First Class,2.214,-1.476,0
2312,11-06-2020,12-06-2020,US-2020-120418,BC-11125,Becky Castell,West,United States,Arizona,Peoria,Home Office,Office Supplies,Art,OFF-AR-10001955,Newell 319,1,COD,First Class,125.872,1.984,0
2311,11-06-2020,12-06-2020,US-2020-120418,BC-11125,Becky Castell,West,United States,Arizona,Peoria,Home Office,Office Supplies,Art,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,5,COD,First Class,123.04,6.603,0
2313,11-06-2020,12-06-2020,US-2020-120418,BC-11125,Becky Castell,West,United States,Arizona,Peoria,Home Office,Office Supplies,Storage,OFF-ST-10001809,Fellowes Officeware Wire Shelving,3,Online,First Class,261.592,-48.5082,0
2310,11-06-2020,12-06-2020,US-2020-120418,BC-11125,Becky Castell,West,United States,Arizona,Peoria,Home Office,Office Supplies,Storage,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",4,Online,First Class,102.448,7.7004,0
6819,28-12-2020,01-01-2021,CA-2020-163860,LO-17170,Lori Olson,Central,United States,Illinois,Peoria,Corporate,Office Supplies,Binders,OFF-BI-10003784,Computer Printout Index Tabs,5,COD,Standard Class,398.68,-2.688,0
2688,04-08-2019,05-08-2019,US-2019-128195,RA-19285,Ralph Arnett,Central,United States,Illinois,Peoria,Consumer,Office Supplies,Binders,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,5,COD,First Class,3.98,-6.567,0
8642,02-12-2020,02-12-2020,CA-2020-147767,SV-20935,Susan Vittorini,West,United States,Arizona,Peoria,Consumer,Office Supplies,Binders,OFF-BI-10001670,Vinyl Sectional Post Binders,6,COD,Same Day,163.86,-45.24,0
4653,17-02-2020,23-02-2020,CA-2020-132647,GH-14410,Gary Hansen,East,United States,New Jersey,Perth Amboy,Home Office,Office Supplies,Paper,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2,COD,Standard Class,128.76,5.7624,0
4654,17-02-2020,23-02-2020,CA-2020-132647,GH-14410,Gary Hansen,East,United States,New Jersey,Perth Amboy,Home Office,Office Supplies,Storage,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,5,COD,Standard Class,186.45,39.948,0
2046,17-07-2019,21-07-2019,CA-2019-131835,MC-17590,Matt Collister,East,United States,New Jersey,Perth Amboy,Corporate,Office Supplies,Appliances,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,2,Online,Standard Class,162.64,45.5392,0
2048,17-07-2019,21-07-2019,CA-2019-131835,MC-17590,Matt Collister,East,United States,New Jersey,Perth Amboy,Corporate,Office Supplies,Paper,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1,Online,Standard Class,55.48,26.6304,0
9202,17-10-2019,20-10-2019,CA-2019-152688,NR-18550,Nick Radford,East,United States,New Jersey,Perth Amboy,Consumer,Office Supplies,Binders,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,1,COD,First Class,315.98,148.5106,0
3017,23-08-2019,30-08-2019,US-2019-160528,MH-18115,Mick Hernandez,Central,United States,Texas,Pharr,Home Office,Office Supplies,Storage,OFF-ST-10002743,SAFCO Boltless Steel Shelving,8,Online,Standard Class,727.296,-172.7328,0
3034,16-09-2020,21-09-2020,CA-2020-134173,AB-10060,Adam Bellavance,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Paper,OFF-PA-10004355,Xerox 231,4,Online,Standard Class,109.736,7.2576,0
6237,23-02-2019,27-02-2019,CA-2019-144400,AC-10420,Alyssa Crouse,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Envelopes,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",3,COD,Standard Class,57.576,21.591,0
278,13-10-2020,17-10-2020,CA-2020-132976,AG-10495,Andrew Gjertsen,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Paper,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",4,Cards,Standard Class,121.176,5.9072,0
277,13-10-2020,17-10-2020,CA-2020-132976,AG-10495,Andrew Gjertsen,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Paper,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",2,COD,Standard Class,101.648,4.0768,0
280,13-10-2020,17-10-2020,CA-2020-132976,AG-10495,Andrew Gjertsen,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Labels,OFF-LA-10002043,Avery 489,3,Online,Standard Class,94.84,8.694,0
279,13-10-2020,17-10-2020,CA-2020-132976,AG-10495,Andrew Gjertsen,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Storage,OFF-ST-10000876,Eldon Simplefile Box Office,6,Online,Standard Class,137.712,5.9712,0
3200,18-12-2020,22-12-2020,CA-2020-164000,AH-10030,Aaron Hawkins,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Art,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,7,Cards,Standard Class,342.704,2.338,0
3460,16-09-2020,18-09-2020,CA-2020-136448,AS-10090,Adam Shillingsburg,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,2,COD,First Class,585.194,-412.6154,0
3459,16-09-2020,18-09-2020,CA-2020-136448,AS-10090,Adam Shillingsburg,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10002393,Binder Posts,2,COD,First Class,98.444,-2.7552,0
9935,07-04-2019,12-04-2019,CA-2019-114405,AS-10240,Alan Shonely,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Appliances,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,3,COD,Standard Class,33.528,2.5146,0
9936,07-04-2019,12-04-2019,CA-2019-114405,AS-10240,Alan Shonely,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Storage,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,3,COD,Standard Class,36.744,3.6744,0
1688,10-12-2020,12-12-2020,CA-2020-143798,AW-10840,Anthony Witt,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Paper,OFF-PA-10000788,Xerox 210,2,COD,First Class,103.368,3.6288,0
6377,07-10-2019,10-10-2019,CA-2019-163216,AW-10930,Arthur Wiediger,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Labels,OFF-LA-10000134,Avery 511,2,Online,First Class,4.928,1.7248,0
6418,08-03-2019,12-03-2019,CA-2019-111976,BD-11620,Brian DeCherney,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Fasteners,OFF-FA-10004968,Rubber Band Ball,2,Cards,Standard Class,5.984,-1.3464,0
8590,29-01-2020,01-02-2020,CA-2020-145338,BD-11770,Bryan Davis,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Art,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2,Online,First Class,102.768,0.4768,0
9215,30-09-2020,02-10-2020,US-2020-120908,BF-10975,Barbara Fisher,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Labels,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,7,COD,First Class,152.664,6.9741,0
8353,03-05-2020,08-05-2020,CA-2020-132199,BO-11350,Bill Overfelt,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Binders,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,4,COD,Standard Class,112.388,-17.592,0
8356,03-05-2020,08-05-2020,CA-2020-132199,BO-11350,Bill Overfelt,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Fasteners,OFF-FA-10002280,Advantus Plastic Paper Clips,2,COD,Standard Class,121,2.8,0
8355,03-05-2020,08-05-2020,CA-2020-132199,BO-11350,Bill Overfelt,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Binders,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",5,Online,Standard Class,155.2,-44.94,0
5868,04-01-2019,08-01-2019,CA-2019-158211,BP-11185,Ben Peterman,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Art,OFF-AR-10004078,Newell 312,1,Online,Standard Class,4.672,0.584,0
5869,04-01-2019,08-01-2019,CA-2019-158211,BP-11185,Ben Peterman,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Binders,OFF-BI-10002026,Avery Arch Ring Binders,6,Online,Standard Class,104.58,-80.178,0
8935,27-08-2020,27-08-2020,CA-2020-130036,BP-11185,Ben Peterman,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Paper,OFF-PA-10000528,Xerox 1981,3,Online,Same Day,116.672,3.96,0
7221,09-01-2020,13-01-2020,CA-2020-154760,BP-11290,Beth Paige,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,3,Online,Standard Class,311.491,-228.7425,0
7424,10-04-2020,14-04-2020,CA-2020-135069,BS-11755,Bruce Stewart,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Appliances,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,4,COD,Standard Class,240.104,21.9492,0
7801,01-06-2020,06-06-2020,CA-2020-157413,BW-11065,Barry Weirich,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Storage,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",3,Online,Standard Class,353.744,-77.1267,0
4154,07-09-2020,11-09-2020,CA-2020-100160,CB-12025,Cassandra Brandow,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Envelopes,OFF-EN-10001509,Poly String Tie Envelopes,3,Cards,Standard Class,92.896,1.6524,0
4152,07-09-2020,11-09-2020,CA-2020-100160,CB-12025,Cassandra Brandow,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Labels,OFF-LA-10002475,Avery 519,5,COD,Standard Class,126.24,9.8685,0
4153,07-09-2020,11-09-2020,CA-2020-100160,CB-12025,Cassandra Brandow,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Paper,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",3,Online,Standard Class,93.552,5.4432,0
1992,24-02-2020,28-02-2020,CA-2020-111374,CB-12415,Christy Brittain,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",4,COD,Standard Class,132.956,-3.7996,0
6527,07-07-2019,13-07-2019,CA-2019-129308,CC-12100,Chad Cunningham,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Binders,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,5,COD,Standard Class,9.42,-7.85,0
6526,07-07-2019,13-07-2019,CA-2019-129308,CC-12100,Chad Cunningham,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Binders,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5,COD,Standard Class,5.715,-4.7625,0
6524,07-07-2019,13-07-2019,CA-2019-129308,CC-12100,Chad Cunningham,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Labels,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",2,Online,Standard Class,10.08,3.276,0
6427,23-05-2019,27-05-2019,CA-2019-143714,CC-12370,Christopher Conant,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10004308,Avery Legal 4-Ring Binder,1,Cards,Standard Class,6.294,-4.196,0
6428,23-05-2019,27-05-2019,CA-2019-143714,CC-12370,Christopher Conant,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Paper,OFF-PA-10000029,Xerox 224,2,Online,Standard Class,10.368,3.6288,0
1884,13-11-2019,17-11-2019,CA-2019-118570,CC-12430,Chuck Clark,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Paper,OFF-PA-10001289,White Computer Printout Paper by Universal,7,COD,Standard Class,217.056,78.6828,0
4011,21-11-2020,24-11-2020,CA-2020-100811,CC-12475,Cindy Chapman,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Paper,OFF-PA-10001204,Xerox 1972,2,COD,First Class,119.448,2.64,0
4012,21-11-2020,24-11-2020,CA-2020-100811,CC-12475,Cindy Chapman,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Storage,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,4,COD,First Class,148.296,3.9296,0
2071,21-07-2019,23-07-2019,CA-2019-146521,CC-12610,Corey Catlett,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Binders,OFF-BI-10000301,GBC Instant Report Kit,1,COD,Second Class,1.941,-1.294,0
937,20-06-2019,24-06-2019,CA-2019-140081,CG-12040,Catherine Glotzbach,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Appliances,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2,Cards,Standard Class,447.696,33.5772,0
934,20-06-2019,24-06-2019,CA-2019-140081,CG-12040,Catherine Glotzbach,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Paper,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",8,Cards,Standard Class,45.056,15.2064,0
935,20-06-2019,24-06-2019,CA-2019-140081,CG-12040,Catherine Glotzbach,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Binders,OFF-BI-10004826,JM Magazine Binder,6,COD,Standard Class,29.718,-21.7932,0
936,20-06-2019,24-06-2019,CA-2019-140081,CG-12040,Catherine Glotzbach,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Paper,OFF-PA-10001870,Xerox 202,3,COD,Standard Class,15.552,5.4432,0
8667,30-12-2019,02-01-2020,CA-2019-163951,CJ-11875,Carl Jackson,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Art,OFF-AR-10004269,Newell 31,5,COD,First Class,16.52,1.652,0
4198,03-12-2019,08-12-2019,US-2019-161683,CJ-12010,Caroline Jumper,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Appliances,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,4,Online,Standard Class,394.816,93.7688,0
4199,03-12-2019,08-12-2019,US-2019-161683,CJ-12010,Caroline Jumper,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",4,Online,Standard Class,18.192,-14.5536,0
602,16-07-2019,21-07-2019,US-2019-100720,CK-12205,Chloris Kastensmidt,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Supplies,OFF-SU-10001574,Acme Value Line Scissors,2,COD,Standard Class,5.84,0.73,0
3395,10-06-2020,10-06-2020,US-2020-131583,CL-11890,Carl Ludwig,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Paper,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6,Cards,Same Day,152.032,15.012,0
6197,21-10-2020,28-10-2020,CA-2020-113453,CM-12160,Charles McCrossin,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Storage,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,3,COD,Standard Class,147.376,-4.461,0
2691,04-12-2020,08-12-2020,CA-2020-156412,CM-12160,Charles McCrossin,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10004364,Storex Dura Pro Binders,3,COD,Standard Class,112.346,-4.455,0
5059,03-04-2019,07-04-2019,CA-2019-120796,CS-11950,Carlos Soltero,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",9,COD,Standard Class,99.846,-83.205,0
6155,20-04-2020,23-04-2020,CA-2020-151484,CV-12805,Cynthia Voltz,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Storage,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",3,Cards,First Class,133.336,5.7753,0
6156,20-04-2020,23-04-2020,CA-2020-151484,CV-12805,Cynthia Voltz,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Storage,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,1,COD,First Class,348.704,33.2704,0
817,15-09-2019,19-09-2019,CA-2019-149370,DB-13210,Dean Braden,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Paper,OFF-PA-10003651,Xerox 1968,1,Online,Standard Class,5.344,1.8704,0
7593,05-09-2019,09-09-2019,CA-2019-158778,DB-13210,Dean Braden,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Art,OFF-AR-10000896,Newell 329,3,Cards,Standard Class,7.872,0.5904,0
9717,12-08-2019,14-08-2019,US-2019-144477,DB-13270,Deborah Brumfield,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Art,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,4,Cards,Second Class,37.312,2.7984,0
5116,25-07-2020,29-07-2020,CA-2020-125640,DD-13570,Dorothy Dickinson,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Labels,OFF-LA-10004178,Avery 491,1,Online,Standard Class,119.304,1.0738,0
1685,24-04-2020,27-04-2020,CA-2020-149489,DK-12835,Damala Kotsonis,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Appliances,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",2,Online,First Class,139.28,12.41,0
1687,24-04-2020,27-04-2020,CA-2020-149489,DK-12835,Damala Kotsonis,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Binders,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,2,Online,First Class,110.518,-5.7638,0
1686,24-04-2020,27-04-2020,CA-2020-149489,DK-12835,Damala Kotsonis,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Binders,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,2,Online,First Class,92.188,-0.99,0
2145,01-09-2019,05-09-2019,CA-2019-155481,DK-13225,Dean Katz,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Fasteners,OFF-FA-10002780,Staples,7,COD,Standard Class,16.688,5.4236,0
2143,01-09-2019,05-09-2019,CA-2019-155481,DK-13225,Dean Katz,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Paper,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",6,Online,Standard Class,30.48,9.906,0
2535,15-08-2020,18-08-2020,US-2020-117723,DL-13495,Dionis Lloyd,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Storage,OFF-ST-10004459,Tennsco Single-Tier Lockers,6,Online,Second Class,1829.632,-337.806,0
4264,03-11-2020,08-11-2020,CA-2020-110429,DM-13015,Darrin Martin,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",3,Cards,Standard Class,149.673,-7.782,0
9405,13-04-2020,17-04-2020,CA-2020-141663,DP-13105,Dave Poirier,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Fasteners,OFF-FA-10004076,Translucent Push Pins by OIC,5,Online,Standard Class,99.92,1.683,0
8482,24-05-2019,28-05-2019,CA-2019-138583,DP-13390,Dennis Pardue,East,United States,Pennsylvania,Philadelphia,Home Office,Office Supplies,Art,OFF-AR-10001860,BIC Liqua Brite Liner,3,Online,Standard Class,16.656,3.3312,0
7366,28-11-2019,04-12-2019,CA-2019-127243,DS-13180,David Smith,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Binders,OFF-BI-10003166,GBC Plasticlear Binding Covers,2,Cards,Standard Class,6.888,-5.0512,0
7365,28-11-2019,04-12-2019,CA-2019-127243,DS-13180,David Smith,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Fasteners,OFF-FA-10004076,Translucent Push Pins by OIC,8,Online,Standard Class,12.672,2.6928,0
7367,28-11-2019,04-12-2019,CA-2019-127243,DS-13180,David Smith,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Storage,OFF-ST-10002301,Tennsco Commercial Shelving,2,Online,Standard Class,32.544,-7.7292,0
2225,31-07-2020,05-08-2020,CA-2020-121909,EA-14035,Erin Ashbrook,East,United States,Pennsylvania,Philadelphia,Corporate,Office Supplies,Paper,OFF-PA-10003790,Xerox 1991,3,COD,Standard Class,166.816,17.8152,0
4757,21-09-2020,25-09-2020,CA-2020-169817,EB-13870,Emily Burns,East,United States,Pennsylvania,Philadelphia,Consumer,Office Supplies,Binders,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,2,COD,Standard Class,104.908,-1.5264,0
